Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2023-03-17,1,253.15318352381058,252.3671417236328,0,172339.2117295514,198841.90778980945,158757.4182726565,0,Ensemble (RF + HGB),21
2023-03-20,1,247.83581900211544,246.0325164794922,1,168013.3541170226,193850.81045409612,158757.4182726565,1,Ensemble (RF + HGB),21
2023-03-21,1,251.58107549890286,252.274658203125,1,172276.05557969198,198769.03935087047,158757.4182726565,1,Ensemble (RF + HGB),21
2023-03-22,1,252.4596320984092,253.98545837402344,1,173444.34536126067,200116.99125738733,158704.5275289852,1,Ensemble (RF + HGB),21
2023-03-23,1,255.51133673931287,256.0661926269531,0,174865.25974226702,201756.41691966006,160971.7315169247,0,Ensemble (RF + HGB),21
2023-03-24,1,246.4486981926361,249.63912963867188,1,170476.2772401411,196692.48721254064,154741.9836132784,1,Ensemble (RF + HGB),21
2023-03-27,1,251.5348792233497,250.51763916015625,1,171076.2033533247,197384.6712586506,154689.83371730175,1,Ensemble (RF + HGB),21
2023-03-28,1,257.1296430901575,259.1641540527344,1,176980.82925120243,204197.3232751957,159381.71286497725,1,Ensemble (RF + HGB),21
2023-03-29,1,266.65472545684696,269.1977844238281,0,183832.70361618462,212102.89367322673,165552.23131743877,0,Ensemble (RF + HGB),21
2023-03-31,1,267.2557754899089,266.83966064453125,1,182222.3624659497,210244.91078418095,164102.0237898364,1,Ensemble (RF + HGB),21
2023-04-03,1,270.261269054911,268.3192443847656,0,183232.75666282614,211410.68558209488,165011.9435729471,0,Ensemble (RF + HGB),21
2023-04-05,1,267.5332176234972,267.764404296875,0,182853.86144401933,210973.52303850488,164334.74519513038,0,Ensemble (RF + HGB),21
2023-04-06,1,266.6084446062984,266.93212890625,0,182285.5081957217,210317.76720060894,164280.82543464188,0,Ensemble (RF + HGB),21
2023-04-10,1,262.67823248800516,260.9211730957031,1,178180.6814775697,205581.6913674156,161668.0341312898,1,Ensemble (RF + HGB),21
2023-04-11,1,263.74172458858646,263.7417297363281,0,180106.81379718913,207804.02847366722,161668.0341312898,0,Ensemble (RF + HGB),21
2023-04-12,1,262.3545591042741,262.3545837402344,1,179159.54448990984,206711.08604715936,161614.60637899258,1,Ensemble (RF + HGB),21
2023-04-13,1,266.2848011304373,265.4524841308594,1,181275.07231849557,209151.94431265118,163842.40342549433,1,Ensemble (RF + HGB),21
2023-04-17,1,288.52529831870964,286.21337890625,1,195452.49738244925,225509.60441201102,163842.40342549433,1,Ensemble (RF + HGB),21
2023-04-18,1,294.8136464338924,297.35675048828125,0,203062.20386539472,234289.54798726586,163842.40342549433,0,Ensemble (RF + HGB),21
2023-04-19,1,295.92336741162825,295.9233703613281,0,202083.36169322944,233160.177352544,163788.57450206229,0,Ensemble (RF + HGB),21
2023-04-20,1,284.3638735787744,283.34661865234375,0,193494.81303811868,223250.8631425673,156827.55696170553,0,Ensemble (RF + HGB),21
2023-04-21,1,280.1099736528485,279.5088806152344,1,190874.05685083245,220227.08141058567,154852.14386889225,1,Ensemble (RF + HGB),21
2023-04-24,1,290.37481378840164,289.72747802734375,1,197852.24351553345,228278.38868649464,154799.97364834847,1,Ensemble (RF + HGB),21
2023-04-25,1,293.24156053586955,293.2415771484375,1,200251.9896486177,231047.17296097826,156328.25665195973,1,Ensemble (RF + HGB),21
2023-04-26,1,294.95239590094394,295.1835632324219,0,201578.15417470378,232577.2779310761,157363.5371940432,0,Ensemble (RF + HGB),21
2023-04-27,1,294.6286828350407,293.1028747558594,1,200157.2710539597,230937.88833633624,156254.31385218338,1,Ensemble (RF + HGB),21
2023-04-28,1,303.04406278063306,298.14276123046875,1,203598.96340863153,234908.8515719259,161363.27330196873,1,Ensemble (RF + HGB),21
2023-05-02,1,301.33321731336486,304.38494873046875,1,207861.69613156316,239827.1165362331,161363.27330196873,1,Ensemble (RF + HGB),21
2023-05-03,1,308.8700374643547,309.2861633300781,0,211208.69073175185,243688.81919220265,161309.90177804453,0,Ensemble (RF + HGB),21
2023-05-04,1,306.41940203894956,306.5581359863281,1,209345.7458222541,241539.3865924229,160102.49233359811,1,Ensemble (RF + HGB),21
2023-05-05,1,307.0667032273539,306.9280090332031,0,209598.3287413421,241830.81225813495,160178.59493723157,0,Ensemble (RF + HGB),21
2023-05-08,1,294.0738610747288,291.57696533203125,0,199115.24147167272,229735.61319514253,160178.59493723157,0,Ensemble (RF + HGB),21
2023-05-09,1,275.34745275042343,274.4226989746094,0,187400.74995092495,216219.64187673817,160125.44198646565,0,Ensemble (RF + HGB),21
2023-05-10,1,265.9611355893693,265.2213134765625,1,181117.20799406557,208969.80327158116,154483.3241122145,1,Ensemble (RF + HGB),21
2023-05-11,1,267.4407448890651,267.0708312988281,1,182380.22679037967,210427.05182525096,154431.22193891578,1,Ensemble (RF + HGB),21
2023-05-12,1,268.1343252527659,268.1805419921875,1,183138.03806816816,211301.40095745286,154858.411037082,1,Ensemble (RF + HGB),21
2023-05-15,1,270.86235851641544,268.92034912109375,1,183643.24558669378,211884.3003789208,156221.59851641988,1,Ensemble (RF + HGB),21
2023-05-16,1,273.26675550838064,271.8333740234375,0,185632.5236360852,214179.49390160042,156221.59851641988,0,Ensemble (RF + HGB),21
2023-05-17,1,268.5967021404184,266.1460876464844,0,181748.72781231004,209698.43957092703,156169.17563149356,0,Ensemble (RF + HGB),21
2023-05-18,1,265.49875221639445,265.4987487792969,0,181306.6660235564,209188.39656588712,154367.94419903078,0,Ensemble (RF + HGB),21
2023-05-19,1,266.2385595486593,264.6664733886719,1,180738.31277525876,208532.64072799115,154614.3509831277,1,Ensemble (RF + HGB),21
2023-05-22,1,266.6084330934943,266.42352294921875,0,181938.18584180088,209917.03286523296,154562.2246353713,0,Ensemble (RF + HGB),21
2023-05-23,1,264.2503283016183,264.25030517578125,0,180454.1153109351,208204.73876402128,153013.06850786586,0,Ensemble (RF + HGB),21
2023-05-24,1,263.92664995209196,264.2041015625,0,180422.56328622394,208168.3346008292,152961.23759672616,0,Ensemble (RF + HGB),21
2023-05-25,1,257.17589097874963,257.0372009277344,0,175528.35242539752,202521.48142721993,148870.9791177242,0,Ensemble (RF + HGB),21
2023-05-26,1,258.93295162671234,256.4360656738281,0,175117.842661355,202047.8425853721,148870.9791177242,0,Ensemble (RF + HGB),21
2023-05-29,1,253.3843888620222,253.1531982421875,0,172876.00253305046,199461.24744200235,148870.9791177242,0,Ensemble (RF + HGB),21
2023-05-30,1,250.61010723214605,249.59286499023438,0,170444.68353508023,196656.03495930473,148819.91242207697,0,Ensemble (RF + HGB),21
2023-05-31,1,249.59287195912586,249.59286499023438,1,170444.68353508023,196656.03495930473,148215.8430051436,1,Ensemble (RF + HGB),21
2023-06-01,1,256.15867886403896,254.2166748046875,1,173602.24094595292,200299.16836599025,151933.86041918755,1,Ensemble (RF + HGB),21
2023-06-02,1,263.5567866050917,261.013671875,0,178243.84804751654,205654.57182886553,151882.22862194022,0,Ensemble (RF + HGB),21
2023-06-05,1,259.76522087741336,257.9157409667969,1,176128.299378756,203213.6895183518,149518.7673166851,1,Ensemble (RF + HGB),21
2023-06-06,1,260.32007702848585,259.718994140625,1,177359.72447000924,204634.4858187857,149518.7673166851,1,Ensemble (RF + HGB),21
2023-06-07,1,261.15237807212424,260.87493896484375,1,178149.10861268372,205545.2631592016,149467.58110411515,1,Ensemble (RF + HGB),21
2023-06-08,1,263.55675061051204,262.3545837402344,1,179159.54448990984,206711.08604715936,150155.6497884924,1,Ensemble (RF + HGB),21
2023-06-09,1,264.50161174373613,263.83416748046875,1,180169.93868678628,207876.8608450733,151204.2695050127,1,Ensemble (RF + HGB),21
2023-06-12,1,262.5469769824471,264.9783630371094,1,180951.29936214647,208778.38085204866,151152.77231728903,1,Ensemble (RF + HGB),21
2023-06-13,1,268.69704704009786,268.6970520019531,0,183490.75802737311,211708.36295350702,154693.4753939037,0,Ensemble (RF + HGB),21
2023-06-14,1,268.79239828347096,268.6493835449219,0,183458.20567426953,211670.8046292626,154564.6806877129,0,Ensemble (RF + HGB),21
2023-06-15,1,267.8865852261413,267.5528564453125,1,182709.3973520129,210806.84294653163,154564.6806877129,1,Ensemble (RF + HGB),21
2023-06-16,1,269.2214759135667,268.840087890625,1,183588.43592685868,211821.06197126216,154512.56350412604,1,Ensemble (RF + HGB),21
2023-06-19,1,270.41336934532586,270.36566162109375,0,184630.23626722238,213023.0726172147,155012.46839211122,0,Ensemble (RF + HGB),21
