Date,Signal,Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-04-22,0,18.700000762939453,0,99393.69094602493,90959.30952108561,78510.40778607146,1,Ensemble (RF + HGB),32
2022-04-25,0,18.299999237060547,1,99393.69094602493,89013.64849879127,78472.32261583493,0,Ensemble (RF + HGB),32
2022-04-26,0,18.450000762939453,0,99393.69094602493,89743.27602095132,79115.54494492656,1,Ensemble (RF + HGB),32
2022-04-27,0,18.299999237060547,1,99393.69094602493,89013.64849879127,78472.32261583493,0,Ensemble (RF + HGB),32
2022-04-28,1,18.350000381469727,0,99351.7528100454,89256.86076537773,78581.73136010309,0,Ensemble (RF + HGB),32
2022-04-29,0,18.25,0,98684.50502959282,88770.44550980414,78543.63303066716,1,Ensemble (RF + HGB),32
2022-05-02,0,18.100000381469727,0,98684.50502959282,88040.82726524342,77793.8850113204,1,Ensemble (RF + HGB),32
2022-05-04,0,17.850000381469727,0,98684.50502959282,86824.79376510912,77755.9320395358,1,Ensemble (RF + HGB),32
2022-05-05,0,17.600000381469727,0,98684.50502959282,85608.76026497482,76564.00148487382,1,Ensemble (RF + HGB),32
2022-05-06,0,17.5,0,98684.50502959282,85122.34500940122,76526.27542659987,1,Ensemble (RF + HGB),32
2022-05-09,0,17.200000762939453,0,98684.50502959282,83663.1085202798,75112.99045902042,1,Ensemble (RF + HGB),32
2022-05-10,0,16.899999618530273,0,98684.50502959282,82203.86275355903,75112.99045902042,1,Ensemble (RF + HGB),32
2022-05-11,0,16.399999618530273,0,98684.50502959282,79771.79575329043,75075.53211228074,1,Ensemble (RF + HGB),32
2022-05-12,1,15.949999809265137,1,98642.69773841486,77582.93638080862,72916.39901127727,1,Ensemble (RF + HGB),32
2022-05-13,0,16.0,1,98825.95791446575,77826.14400859541,72879.34593565969,0,Ensemble (RF + HGB),32
2022-05-16,0,16.450000762939453,1,98825.95791446575,80015.00801987688,74929.08101525814,0,Ensemble (RF + HGB),32
2022-05-17,0,17.0,1,98825.95791446575,82690.27800913263,77434.30505663842,0,Ensemble (RF + HGB),32
2022-05-18,0,17.549999237060547,0,98825.95791446575,85365.54799838836,79939.5290980187,1,Ensemble (RF + HGB),32
2022-05-19,0,17.100000381469727,1,98825.95791446575,83176.6932647062,77889.8027063153,0,Ensemble (RF + HGB),32
2022-05-20,0,17.25,0,98825.95791446575,83906.31150926693,78573.0448368831,1,Ensemble (RF + HGB),32
2022-05-23,1,16.899999618530273,0,98784.12452523052,82203.86275355903,76978.80740696154,0,Ensemble (RF + HGB),32
2022-05-24,1,16.649999618530273,0,97322.82087500859,80987.82925342473,75840.06762671685,0,Ensemble (RF + HGB),32
2022-05-25,1,15.949999809265137,1,93231.17176927338,77582.93638080862,72651.59711082124,1,Ensemble (RF + HGB),32
2022-05-26,1,17.0,1,99368.64821509171,82690.27800913263,77434.30505663842,1,Ensemble (RF + HGB),32
2022-05-27,1,17.450000762939453,1,101998.99924503603,84879.1420204141,79484.04013623687,1,Ensemble (RF + HGB),32
2022-05-30,1,18.25,1,106675.16646620141,88770.44550980414,83018.40803776743,1,Ensemble (RF + HGB),32
2022-05-31,0,18.299999237060547,0,106833.16493787985,89013.64849879127,83018.40803776743,1,Ensemble (RF + HGB),32
2022-06-01,0,18.0,0,106833.16493787985,87554.41200966983,82979.49114148445,1,Ensemble (RF + HGB),32
2022-06-02,0,17.899999618530273,0,106833.16493787985,87067.99675409625,82518.49220991155,1,Ensemble (RF + HGB),32
2022-06-03,0,17.549999237060547,0,106833.16493787985,85365.54799838836,80905.00034581803,1,Ensemble (RF + HGB),32
2022-06-06,1,17.399999618530273,0,106789.85421894882,84635.92975382764,80213.50634487031,0,Ensemble (RF + HGB),32
2022-06-07,0,17.299999237060547,0,106042.67787681047,84149.51449825405,79752.50741329741,1,Ensemble (RF + HGB),32
2022-06-08,1,17.200000762939453,0,105999.5130027422,83663.1085202798,79291.51727454779,0,Ensemble (RF + HGB),32
2022-06-09,0,17.200000762939453,1,105866.25650654086,83663.1085202798,79291.51727454779,0,Ensemble (RF + HGB),32
2022-06-10,0,17.25,0,105866.25650654086,83906.31150926693,79522.0123439226,1,Ensemble (RF + HGB),32
2022-06-13,0,16.850000381469727,0,105866.25650654086,81960.6597645719,77574.06749316715,1,Ensemble (RF + HGB),32
2022-06-14,1,16.649999618530273,1,105823.1241822154,80987.82925342473,77536.15507771466,1,Ensemble (RF + HGB),32
2022-06-15,0,16.700000762939453,0,106007.51584245836,81231.04152001119,77664.94968662548,1,Ensemble (RF + HGB),32
2022-06-16,0,16.149999618530273,0,106007.51584245836,78555.76225315612,77627.02050340829,1,Ensemble (RF + HGB),32
2022-06-17,1,15.949999809265137,0,105964.35745578543,77582.93638080862,76665.69606618113,0,Ensemble (RF + HGB),32
2022-06-20,1,15.350000381469727,1,101978.24117989384,74664.45876376609,73681.79556231012,1,Ensemble (RF + HGB),32
2022-06-21,1,15.850000381469727,1,105300.00791102044,77096.5257640347,73644.60127102886,1,Ensemble (RF + HGB),32
2022-06-22,0,16.700000762939453,0,110808.6392023752,81231.04152001119,77490.12697836215,1,Ensemble (RF + HGB),32
2022-06-23,0,16.5,1,110808.6392023752,80258.21100886402,77452.23004993465,0,Ensemble (RF + HGB),32
2022-06-24,0,16.950000762939453,0,110808.6392023752,82447.0750201455,79564.56717804572,1,Ensemble (RF + HGB),32
2022-06-27,1,16.799999237060547,1,110764.59500844235,81717.44749798544,78755.26769886632,1,Ensemble (RF + HGB),32
2022-06-28,0,16.899999618530273,0,111285.04258345475,82203.86275355903,78717.13735197588,1,Ensemble (RF + HGB),32
2022-06-29,0,16.649999618530273,0,111285.04258345475,80987.82925342473,77448.85438095384,1,Ensemble (RF + HGB),32
2022-06-30,1,16.450000762939453,1,111240.9104930981,80015.00801987688,77410.96506732055,1,Ensemble (RF + HGB),32
2022-07-01,0,16.549999237060547,1,111777.75840323983,80501.41399785114,77777.37278482055,0,Ensemble (RF + HGB),32
2022-07-04,1,17.399999618530273,1,111733.53540681444,84635.92975382764,77777.37278482055,1,Ensemble (RF + HGB),32
2022-07-05,1,17.700000762939453,0,113659.98306347015,86095.17552054841,77739.42285954175,0,Ensemble (RF + HGB),32
2022-07-06,0,17.399999618530273,1,111594.3470644361,84635.92975382764,76421.80055342279,0,Ensemble (RF + HGB),32
2022-07-07,0,17.5,0,111594.3470644361,85122.34500940122,76757.89527603136,1,Ensemble (RF + HGB),32
2022-07-08,1,17.350000381469727,1,111550.15790740271,84392.72676484051,76720.13344435293,1,Ensemble (RF + HGB),32
2022-07-11,0,17.850000381469727,0,114622.53554625102,86824.79376510912,78931.08825004539,1,Ensemble (RF + HGB),32
2022-07-12,1,17.75,0,114577.78768844274,86338.37850953553,78488.89560208225,0,Ensemble (RF + HGB),32
2022-07-13,1,17.75,0,114577.78768844274,86338.37850953553,78384.0988395819,0,Ensemble (RF + HGB),32
2022-07-14,0,17.200000762939453,1,110889.0370230559,83663.1085202798,78384.0988395819,0,Ensemble (RF + HGB),32
2022-07-15,0,17.299999237060547,0,110889.0370230559,84149.51449825405,78384.0988395819,1,Ensemble (RF + HGB),32
2022-07-18,0,17.25,1,110889.0370230559,83906.31150926693,78384.0988395819,0,Ensemble (RF + HGB),32
2022-07-19,0,17.350000381469727,0,110889.0370230559,84392.72676484051,78384.0988395819,1,Ensemble (RF + HGB),32
2022-07-20,1,17.350000381469727,1,110844.97799572514,84392.72676484051,78384.0988395819,1,Ensemble (RF + HGB),32
2022-07-21,1,17.950000762939453,0,114678.23607175781,87311.20902068271,78384.0988395819,0,Ensemble (RF + HGB),32
2022-07-22,0,17.600000381469727,0,112302.24642263686,85608.76026497482,78384.0988395819,1,Ensemble (RF + HGB),32
2022-07-25,1,17.399999618530273,0,112257.92665817188,84635.92975382764,78384.0988395819,0,Ensemble (RF + HGB),32
2022-07-26,0,17.200000762939453,0,110829.21702142248,83663.1085202798,78346.036973346,1,Ensemble (RF + HGB),32
2022-07-27,1,17.149999618530273,0,110785.16903088203,83419.89625369334,78013.86830080103,0,Ensemble (RF + HGB),32
2022-07-28,1,17.149999618530273,1,110785.16903088203,83419.89625369334,77975.87474209954,1,Ensemble (RF + HGB),32
2022-07-29,0,17.299999237060547,1,111614.92343053457,84149.51449825405,78657.87775819533,0,Ensemble (RF + HGB),32
2022-08-01,0,17.350000381469727,1,111614.92343053457,84392.72676484051,78885.21787831983,0,Ensemble (RF + HGB),32
2022-08-02,1,17.899999618530273,1,111570.73047716165,87067.99675409625,81278.10478272456,1,Ensemble (RF + HGB),32
2022-08-03,0,17.950000762939453,0,111743.04537196177,87311.20902068271,81278.10478272456,1,Ensemble (RF + HGB),32
2022-08-04,0,17.75,1,111743.04537196177,86338.37850953553,81278.10478272456,0,Ensemble (RF + HGB),32
2022-08-05,0,17.799999237060547,0,111743.04537196177,86581.58149852266,81278.10478272456,1,Ensemble (RF + HGB),32
2022-08-08,0,17.799999237060547,0,111743.04537196177,86581.58149852266,81239.50897239216,1,Ensemble (RF + HGB),32
2022-08-10,1,17.549999237060547,0,111698.82878009064,85365.54799838836,79992.04268099467,0,Ensemble (RF + HGB),32
2022-08-11,1,17.5,0,111380.60334064062,85122.34500940122,79992.04268099467,0,Ensemble (RF + HGB),32
2022-08-12,1,17.450000762939453,0,111062.37790119059,84879.1420204141,79992.04268099467,0,Ensemble (RF + HGB),32
2022-08-16,0,17.450000762939453,1,110923.8838712518,84879.1420204141,79992.04268099467,0,Ensemble (RF + HGB),32
2022-08-17,0,17.799999237060547,1,110923.8838712518,86581.58149852266,79992.04268099467,0,Ensemble (RF + HGB),32
2022-08-18,0,17.850000381469727,0,110923.8838712518,86824.79376510912,79953.68414912002,1,Ensemble (RF + HGB),32
2022-08-19,0,17.450000762939453,0,110923.8838712518,84879.1420204141,78057.54810353859,1,Ensemble (RF + HGB),32
2022-08-22,0,17.200000762939453,0,110923.8838712518,83663.1085202798,78019.54648591348,1,Ensemble (RF + HGB),32
2022-08-23,0,17.200000762939453,0,110923.8838712518,83663.1085202798,77915.2352650738,1,Ensemble (RF + HGB),32
2022-08-24,0,17.149999618530273,1,110923.8838712518,83419.89625369334,77877.2599041674,0,Ensemble (RF + HGB),32
2022-08-25,1,17.850000381469727,0,110879.81841467756,86824.79376510912,80948.47475230307,0,Ensemble (RF + HGB),32
2022-08-26,0,17.850000381469727,0,110741.51324252758,86824.79376510912,80948.47475230307,1,Ensemble (RF + HGB),32
2022-08-29,0,17.799999237060547,1,110741.51324252758,86581.58149852266,80909.93975871126,0,Ensemble (RF + HGB),32
2022-08-30,0,17.950000762939453,0,110741.51324252758,87311.20902068271,81591.77205886709,1,Ensemble (RF + HGB),32
2022-09-01,0,17.899999618530273,0,110741.51324252758,87067.99675409625,81364.4917355292,1,Ensemble (RF + HGB),32
2022-09-02,0,17.649999618530273,1,110741.51324252758,85851.96325396195,80121.52014227843,0,Ensemble (RF + HGB),32
2022-09-05,0,17.799999237060547,1,110741.51324252758,86581.58149852266,80083.13772181218,0,Ensemble (RF + HGB),32
2022-09-06,1,18.450000762939453,0,110697.48143333434,89743.27602095132,82898.05766611302,0,Ensemble (RF + HGB),32
2022-09-07,0,18.350000381469727,1,109959.99696382403,89256.86076537773,82898.05766611302,0,Ensemble (RF + HGB),32
2022-09-08,1,18.850000381469727,0,109916.10934438418,91688.92776564634,82859.16297447363,0,Ensemble (RF + HGB),32
2022-09-09,1,18.700000762939453,1,109041.44758638246,90959.30952108561,82199.80793010308,1,Ensemble (RF + HGB),32
2022-09-12,1,19.049999237060547,0,111082.3213144106,92661.74899919417,83628.0729673191,0,Ensemble (RF + HGB),32
2022-09-13,1,18.899999618530273,1,110207.65955640888,91932.13075463346,83628.0729673191,1,Ensemble (RF + HGB),32
2022-09-14,1,19.100000381469727,0,111373.88264836295,92904.96126578064,83589.0435878566,0,Ensemble (RF + HGB),32
2022-09-15,1,19.100000381469727,0,111373.88264836295,92904.96126578064,83589.0435878566,0,Ensemble (RF + HGB),32
2022-09-16,0,18.450000762939453,0,107448.77897135857,89743.27602095132,80744.39199831375,1,Ensemble (RF + HGB),32
2022-09-19,1,18.450000762939453,1,107405.35467163836,89743.27602095132,80637.26192479148,1,Ensemble (RF + HGB),32
2022-09-20,0,18.950000762939453,0,110178.34679687629,92175.34302121992,80637.26192479148,1,Ensemble (RF + HGB),32
2022-09-21,1,18.649999618530273,0,110134.41889189226,90716.09725449915,80637.26192479148,0,Ensemble (RF + HGB),32
2022-09-22,0,18.450000762939453,0,108817.04722113954,89743.27602095132,80637.26192479148,1,Ensemble (RF + HGB),32
2022-09-23,0,17.799999237060547,0,108817.04722113954,86581.58149852266,80637.26192479148,1,Ensemble (RF + HGB),32
2022-09-26,1,17.100000381469727,0,108773.37047592724,83176.6932647062,80637.26192479148,0,Ensemble (RF + HGB),32
2022-09-27,1,16.899999618530273,1,107501.1624877768,82203.86275355903,80598.78434996636,1,Ensemble (RF + HGB),32
2022-09-28,0,16.950000762939453,1,107684.08156749154,82447.0750201455,80730.02162227932,0,Ensemble (RF + HGB),32
2022-09-29,1,17.25,1,107640.61385444233,83906.31150926693,80730.02162227932,1,Ensemble (RF + HGB),32
2022-09-30,1,17.5,0,109200.62275088353,85122.34500940122,80730.02162227932,0,Ensemble (RF + HGB),32
2022-10-03,0,17.450000762939453,1,108752.3804490445,84879.1420204141,80691.52693329002,0,Ensemble (RF + HGB),32
2022-10-04,0,17.649999618530273,1,108752.3804490445,85851.96325396195,81508.32073814946,0,Ensemble (RF + HGB),32
2022-10-06,0,17.75,0,108752.3804490445,86338.37850953553,81508.32073814946,1,Ensemble (RF + HGB),32
2022-10-07,0,17.549999237060547,0,108752.3804490445,85365.54799838836,81469.68245297327,1,Ensemble (RF + HGB),32
2022-10-10,0,17.5,0,108752.3804490445,85122.34500940122,81129.93835205471,1,Ensemble (RF + HGB),32
2022-10-11,0,17.299999237060547,0,108752.3804490445,84149.51449825405,81129.93835205471,1,Ensemble (RF + HGB),32
2022-10-12,0,17.200000762939453,0,108752.3804490445,83663.1085202798,81129.93835205471,1,Ensemble (RF + HGB),32
2022-10-13,0,17.149999618530273,0,108752.3804490445,83419.89625369334,81129.93835205471,1,Ensemble (RF + HGB),32
2022-10-14,0,17.149999618530273,1,108752.3804490445,83419.89625369334,81129.93835205471,0,Ensemble (RF + HGB),32
2022-10-17,0,17.200000762939453,1,108752.3804490445,83663.1085202798,81091.36987842877,0,Ensemble (RF + HGB),32
2022-10-18,0,17.5,1,108752.3804490445,85122.34500940122,82505.75057707042,0,Ensemble (RF + HGB),32
2022-10-19,0,17.649999618530273,0,108752.3804490445,85851.96325396195,83212.94092639124,1,Ensemble (RF + HGB),32
2022-10-20,0,17.649999618530273,1,108752.3804490445,85851.96325396195,83103.25713900289,0,Ensemble (RF + HGB),32
2022-10-21,1,17.799999237060547,1,108708.71563485166,86581.58149852266,83103.25713900289,1,Ensemble (RF + HGB),32
2022-10-24,1,18.049999237060547,1,110235.52350415362,87797.61499865697,83103.25713900289,1,Ensemble (RF + HGB),32
2022-10-25,1,19.149999618530273,0,116953.48045880615,93148.16425476776,83064.32458806076,0,Ensemble (RF + HGB),32
2022-10-27,1,19.0,0,116037.39806694891,92418.54601020705,82304.83486929604,0,Ensemble (RF + HGB),32
2022-10-28,0,18.700000762939453,0,114063.4879694029,90959.30952108561,82304.83486929604,1,Ensemble (RF + HGB),32
2022-10-31,1,18.549999237060547,1,114018.84325587253,90229.68199892557,82266.04962726266,1,Ensemble (RF + HGB),32
2022-11-01,0,18.75,0,115105.3374465628,91202.51251007275,83043.39674419946,1,Ensemble (RF + HGB),32
2022-11-02,0,18.75,1,115105.3374465628,91202.51251007275,83004.47523750016,0,Ensemble (RF + HGB),32
2022-11-03,1,19.399999618530273,1,115060.50051180393,94364.19775490207,85881.9620236698,1,Ensemble (RF + HGB),32
2022-11-04,1,21.700000762939453,0,128701.70092712078,105551.71152269725,96063.84938566093,0,Ensemble (RF + HGB),32
2022-11-07,0,21.049999237060547,1,124693.81816021916,102390.0170002686,93066.35287246521,0,Ensemble (RF + HGB),32
2022-11-09,1,21.899999618530273,0,124647.2121507686,106524.5327562451,93066.35287246521,0,Ensemble (RF + HGB),32
2022-11-10,0,20.850000381469727,0,118524.61506104132,101417.19576672076,93066.35287246521,1,Ensemble (RF + HGB),32
2022-11-11,1,20.649999618530273,0,118479.14726956256,100444.36525557359,93066.35287246521,0,Ensemble (RF + HGB),32
2022-11-14,0,20.350000381469727,0,116613.51887091165,98985.12876645215,93066.35287246521,1,Ensemble (RF + HGB),32
2022-11-15,0,19.850000381469727,1,116613.51887091165,96553.06176618354,93066.35287246521,0,Ensemble (RF + HGB),32
2022-11-16,0,20.100000381469727,1,116613.51887091165,97769.09526631785,93066.35287246521,0,Ensemble (RF + HGB),32
2022-11-17,0,20.25,1,116613.51887091165,98498.71351087856,93025.58213036023,0,Ensemble (RF + HGB),32
2022-11-18,1,21.350000381469727,1,116568.40367667997,103849.26276698937,97953.76283635963,1,Ensemble (RF + HGB),32
2022-11-21,0,23.450000762939453,1,127878.09885017085,114063.94602363739,97912.09036711633,0,Ensemble (RF + HGB),32
2022-11-22,0,23.700000762939453,0,127878.09885017085,115279.97952377169,98829.95934084032,1,Ensemble (RF + HGB),32
2022-11-23,0,23.100000381469727,0,127878.09885017085,112361.49726792949,98829.95934084032,1,Ensemble (RF + HGB),32
2022-11-24,0,22.049999237060547,1,127878.09885017085,107254.15100080581,98829.95934084032,0,Ensemble (RF + HGB),32
2022-11-25,1,22.799999237060547,1,127830.905340933,110902.25150120872,98788.12521334193,1,Ensemble (RF + HGB),32
2022-11-28,0,22.899999618530273,0,128235.14828547274,111388.66675678232,99221.40813161306,1,Ensemble (RF + HGB),32
2022-11-29,0,22.450000762939453,0,128235.14828547274,109199.81202310017,97271.64739566938,1,Ensemble (RF + HGB),32
2022-11-30,0,22.100000381469727,1,128235.14828547274,107497.36326739227,95755.16131381255,0,Ensemble (RF + HGB),32
2022-12-01,1,22.799999237060547,1,128187.88890061407,110902.25150120872,98662.32889780874,1,Ensemble (RF + HGB),32
2022-12-02,0,22.950000762939453,0,128874.15606546917,111631.87902336878,98620.5256981271,1,Ensemble (RF + HGB),32
2022-12-05,0,22.350000381469727,1,128874.15606546917,108713.39676752657,95919.25408127112,0,Ensemble (RF + HGB),32
2022-12-06,1,23.0,1,128826.77878367511,111875.0820123559,95919.25408127112,1,Ensemble (RF + HGB),32
2022-12-07,1,24.049999237060547,1,134707.9970200154,116982.41900188023,95877.95697889313,1,Ensemble (RF + HGB),32
2022-12-08,1,25.600000381469727,1,143389.80808719996,124521.83226927252,102057.20636580753,1,Ensemble (RF + HGB),32
2022-12-09,1,25.799999237060547,1,144510.03453616457,125494.65350282037,102854.5237163468,1,Ensemble (RF + HGB),32
2022-12-12,1,26.850000381469727,1,150391.26345587795,130601.99976994404,107040.46832113159,1,Ensemble (RF + HGB),32
