Date,Signal,Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-03-04,1,15.479650497436523,0,94783.03300183512,91971.60746484139,83797.29832232291,0,Ensemble (RF + HGB),18
2022-03-07,0,15.262848854064941,1,93335.2609142284,90683.49080838292,82623.66769097325,0,Ensemble (RF + HGB),18
2022-03-08,1,15.479650497436523,1,93294.44055858973,91971.60746484139,83797.29832232291,1,Ensemble (RF + HGB),18
2022-03-09,1,15.653091430664062,1,94339.75323138571,93002.09852352394,84736.20076236036,1,Ensemble (RF + HGB),18
2022-03-10,1,15.826534271240234,0,95385.0773995978,94032.60091462769,85675.11352760912,0,Ensemble (RF + HGB),18
2022-03-11,1,15.696454048156738,0,94601.09576885484,93259.73545372109,84859.43684219985,0,Ensemble (RF + HGB),18
2022-03-14,1,15.566372871398926,0,93817.10839040382,92486.86432660389,84820.18027610246,0,Ensemble (RF + HGB),18
2022-03-15,1,15.479650497436523,1,93294.44055858973,91971.60746484139,84347.63555073629,1,Ensemble (RF + HGB),18
2022-03-16,1,15.52301025390625,0,93555.7658529347,92229.22739640673,84472.79807398017,0,Ensemble (RF + HGB),18
2022-03-17,1,15.479650497436523,0,93294.44055858973,91971.60746484139,84433.61284273553,0,Ensemble (RF + HGB),18
2022-03-21,1,15.479650497436523,0,93294.44055858973,91971.60746484139,84322.66627024971,0,Ensemble (RF + HGB),18
2022-03-22,1,15.479650497436523,0,93294.44055858973,91971.60746484139,84283.50873832285,0,Ensemble (RF + HGB),18
2022-03-23,1,15.392930030822754,0,92771.78422219174,91456.36193550013,83701.03083406415,0,Ensemble (RF + HGB),18
2022-03-24,0,15.306209564208984,0,92130.09616299589,90941.11640615886,83661.98799387527,1,Ensemble (RF + HGB),18
2022-03-25,1,15.132769584655762,1,92089.49816025382,89910.63101368694,82713.98493497493,1,Ensemble (RF + HGB),18
2022-03-28,1,15.392930030822754,0,93672.68785957752,91456.36193550013,84025.35344580458,0,Ensemble (RF + HGB),18
2022-03-29,1,14.35228157043457,1,87339.88843761575,85273.3985847731,84025.35344580458,1,Ensemble (RF + HGB),18
2022-03-30,0,14.95932674407959,0,90916.24818796692,88880.12862258319,84025.35344580458,1,Ensemble (RF + HGB),18
2022-03-31,1,14.4823637008667,1,90875.87414017624,86046.27537810091,84025.35344580458,1,Ensemble (RF + HGB),18
2022-04-01,1,15.046049118041992,1,94412.96284226491,89395.38548434566,84025.35344580458,1,Ensemble (RF + HGB),18
2022-04-04,1,15.609732627868652,1,97950.0395758671,92744.4842581692,84025.35344580458,1,Ensemble (RF + HGB),18
2022-04-05,1,15.956613540649414,1,100126.69435561188,94805.46070932367,84025.35344580458,1,Ensemble (RF + HGB),18
2022-04-06,1,16.2601375579834,1,102031.28748470952,96608.83422754463,84025.35344580458,1,Ensemble (RF + HGB),18
2022-04-07,1,16.346858978271484,0,102575.45865994979,97124.0854230965,83986.25076809383,0,Ensemble (RF + HGB),18
2022-04-08,0,16.303497314453125,0,102173.93425483379,96866.45415910996,83763.4689128144,1,Ensemble (RF + HGB),18
2022-04-11,0,16.2601375579834,0,102173.93425483379,96608.83422754463,83430.67400613734,1,Ensemble (RF + HGB),18
2022-04-12,0,15.999977111816406,0,102173.93425483379,95063.10330573143,83391.68104678321,1,Ensemble (RF + HGB),18
2022-04-13,0,15.956613540649414,0,102173.93425483379,94805.46070932367,83165.6706549848,1,Ensemble (RF + HGB),18
2022-04-18,0,15.52301025390625,1,102173.93425483379,92229.22739640673,80905.73573531429,0,Ensemble (RF + HGB),18
2022-04-19,1,15.566372871398926,1,102131.48316396377,92486.86432660389,81131.74115657408,1,Ensemble (RF + HGB),18
2022-04-20,1,15.826534271240234,1,103838.41064458617,94032.60091462769,82378.7656013073,1,Ensemble (RF + HGB),18
2022-04-21,0,15.869894981384277,0,103991.58654477273,94290.22651240362,82339.96671905386,1,Ensemble (RF + HGB),18
2022-04-22,0,15.783174514770508,0,103991.58654477273,93774.98098306236,81781.70772299396,1,Ensemble (RF + HGB),18
2022-04-25,0,15.52301025390625,1,103991.58654477273,92229.22739640673,81743.01899791906,0,Ensemble (RF + HGB),18
2022-04-26,1,15.653091430664062,0,103948.80009705521,93002.09852352394,82428.01681271532,0,Ensemble (RF + HGB),18
