Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-04-18,0,11.781382611998572,11.684814453125,0,107446.96752376345,91282.34619132327,89403.44183300571,1,Ensemble (RF + HGB),32
2022-04-19,1,11.781383586932385,11.684814453125,0,107403.54355825532,91282.34619132327,89403.44183300571,0,Ensemble (RF + HGB),32
2022-04-20,0,11.733098021027812,11.636530876159668,1,106829.10050829804,90905.15250925107,89656.40146803942,0,Ensemble (RF + HGB),32
2022-04-21,0,11.733099043024454,11.78138256072998,0,106829.10050829804,92036.74100561846,89616.25986196856,1,Ensemble (RF + HGB),32
2022-04-22,1,11.58824637239108,11.636530876159668,0,106785.79053925426,90905.15250925107,88394.72588837109,0,Ensemble (RF + HGB),32
2022-04-25,1,11.588246358899333,11.491677284240723,1,105895.90555679829,89773.54911258219,88354.81706144469,1,Ensemble (RF + HGB),32
2022-04-26,1,11.539960913142039,11.539961814880371,0,106340.84792421776,90150.75024480515,87986.67058599334,0,Ensemble (RF + HGB),32
2022-04-27,1,11.491676372896054,11.443392753601074,0,105450.96318937882,89396.34798035923,87250.37783911235,0,Ensemble (RF + HGB),32
2022-04-28,1,11.491676372896054,11.443392753601074,0,105450.96318937882,89396.34798035923,87504.27590787753,0,Ensemble (RF + HGB),32
2022-04-29,1,11.346823673109105,11.443392753601074,0,105450.96318937882,89396.34798035923,87464.53136897253,0,Ensemble (RF + HGB),32
2022-05-02,1,11.443393762732555,11.443392753601074,0,105450.96318937882,89396.34798035923,88094.06884884727,0,Ensemble (RF + HGB),32
2022-05-04,1,11.346824673724676,11.250255584716797,0,103671.20250781804,87887.55090161815,88054.21549314466,0,Ensemble (RF + HGB),32
2022-05-05,1,11.15368653347848,11.250255584716797,0,103671.20250781804,87887.55090161815,86442.27333474012,0,Ensemble (RF + HGB),32
2022-05-06,1,11.05711841583252,11.105401992797852,0,102336.37540555965,86755.94750494926,86402.72473530986,0,Ensemble (RF + HGB),32
2022-05-09,1,11.057117472287262,11.05711841583252,0,101891.44182625726,86378.75382287704,86289.73375113106,0,Ensemble (RF + HGB),32
2022-05-10,1,11.105402077568902,11.008832931518555,0,101446.49067072073,86001.54524050334,86289.73375113106,0,Ensemble (RF + HGB),32
2022-05-11,1,10.767411286209978,10.863980293273926,0,100111.67235657941,84869.94929398522,86250.21329525398,0,Ensemble (RF + HGB),32
2022-05-12,1,10.912265674234725,10.670843124389648,1,98331.91167501862,83361.15221524412,87296.5144465045,1,Ensemble (RF + HGB),32
2022-05-13,1,11.250254611666296,11.153687477111816,1,102781.32656109618,87133.15608732296,87256.80823958913,1,Ensemble (RF + HGB),32
