Date,Signal,Exec_Price_NextOpen,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-04-01,1,15.176127089394464,15.04604721069336,1,90196.30650724682,88936.9411923124,94967.78610865759,1,Ensemble (RF + HGB),18
2022-04-04,1,16.043335557882383,15.60973072052002,1,93575.4113255058,92268.8652825745,94967.78610865759,1,Ensemble (RF + HGB),18
2022-04-05,1,15.783176035975726,15.95661449432373,1,95654.87011931802,94319.28964714927,94967.78610865759,1,Ensemble (RF + HGB),18
2022-04-06,1,16.43358004461512,16.26013946533203,1,97474.40656861287,96113.42083117069,94967.78610865759,1,Ensemble (RF + HGB),18
2022-04-07,1,16.476939443910453,16.346858978271484,0,97994.26269160092,96626.01846658425,94926.66455212054,0,Ensemble (RF + HGB),18
2022-04-08,0,16.34686053996052,16.303497314453125,0,97869.29697899475,96369.70837457062,93927.43269245098,1,Ensemble (RF + HGB),18
2022-04-11,0,16.303497405283295,16.26013946533203,0,97869.29697899475,96113.42083117069,93806.66528607854,1,Ensemble (RF + HGB),18
2022-04-12,0,16.086695262628353,15.99997615814209,0,97869.29697899475,94575.5997391629,93765.75795633325,1,Ensemble (RF + HGB),18
2022-04-13,0,15.783174404574703,15.95661449432373,0,97869.29697899475,94319.28964714927,93007.54617718923,1,Ensemble (RF + HGB),18
2022-04-18,0,15.696453645402606,15.523011207580566,1,97869.29697899475,91756.26764716094,90480.1693499373,0,Ensemble (RF + HGB),18
2022-04-19,1,15.566372725668472,15.566372871398926,1,97827.64009370212,92012.57773917457,90732.91481491928,1,Ensemble (RF + HGB),18
2022-04-20,1,15.913254431873632,15.826534271240234,1,99462.63820758178,93550.38755687552,92635.25519523279,1,Ensemble (RF + HGB),18
2022-04-21,0,15.78317642211914,15.869893074035645,0,99063.9414441512,93806.68073742886,92594.56399064927,1,Ensemble (RF + HGB),18
2022-04-22,0,15.609732273245278,15.78317642211914,0,99063.9414441512,93294.10001347559,91458.68933121115,1,Ensemble (RF + HGB),18
2022-04-25,0,15.609733628449316,15.523011207580566,1,99063.9414441512,91756.26764716094,91418.21520302954,0,Ensemble (RF + HGB),18
2022-04-26,1,15.65309258650884,15.653093338012695,0,99022.06414695476,92525.18101174154,91672.15081489556,0,Ensemble (RF + HGB),18
2022-04-27,0,15.696453094482422,15.436290740966797,1,99170.04229472781,91243.66437459395,90402.44904130505,0,Ensemble (RF + HGB),18
2022-04-28,1,15.95661519340997,15.696453094482422,0,99128.14542192443,92781.47982944833,93329.44913232936,0,Ensemble (RF + HGB),18
2022-04-29,0,15.523009782013352,15.566372871398926,0,96311.07360006054,92012.57773917457,93288.62984896445,1,Ensemble (RF + HGB),18
2022-05-02,0,15.479651430743553,15.349569320678711,0,96311.07360006054,90731.05546487356,92908.2216438184,1,Ensemble (RF + HGB),18
2022-05-04,0,15.089407102826822,14.915966987609863,0,96311.07360006054,88168.03910203865,92867.48007692512,1,Ensemble (RF + HGB),18
2022-05-05,0,14.655804034008137,14.829245567321777,0,96311.07360006054,87655.43019231824,90081.96717989881,1,Ensemble (RF + HGB),18
2022-05-06,0,14.655802672564551,14.742525100708008,0,96311.07360006054,87142.82691975126,90041.74705695412,1,Ensemble (RF + HGB),18
2022-05-09,0,14.569081369202145,14.612442970275879,0,96311.07360006054,86373.91355517064,89392.75509534047,1,Ensemble (RF + HGB),18
2022-05-10,1,14.265561175022569,14.265560150146484,0,96269.70420698133,84323.4948277493,89392.75509534047,0,Ensemble (RF + HGB),18
2022-05-11,1,13.65851516108359,13.788596153259277,0,93050.95374922686,81504.16837290076,89352.66213202538,0,Ensemble (RF + HGB),18
2022-05-12,0,13.701876285784188,13.441713333129883,1,92346.477647961,79453.7496454794,89519.9975633092,0,Ensemble (RF + HGB),18
2022-05-13,1,13.831956684968064,13.615155220031738,1,92305.83972283495,80478.96182776679,89479.88112375877,1,Ensemble (RF + HGB),18
2022-05-16,1,13.875318274070915,13.788596153259277,1,92016.47861642274,81504.16837290076,89199.37885563196,1,Ensemble (RF + HGB),18
2022-05-17,1,14.092120122103273,14.048760414123535,0,93752.65239948874,83041.99510206198,90882.3993902526,0,Ensemble (RF + HGB),18
2022-05-18,1,13.875317164392388,14.048760414123535,0,93752.65239948874,83041.99510206198,90882.3993902526,0,Ensemble (RF + HGB),18
2022-05-19,0,13.962037733387024,13.74523639678955,1,93053.9309740751,81247.86955519397,88918.88160258008,0,Ensemble (RF + HGB),18
2022-05-20,1,14.092119216918945,13.918676376342773,1,93013.16252381039,82273.07046317452,90040.87678417252,1,Ensemble (RF + HGB),18
2022-05-23,1,14.17884083642896,14.092119216918945,0,93013.16252381039,83298.28828261534,91162.8904739196,0,Ensemble (RF + HGB),18
2022-05-24,0,14.048759299662022,13.96203899383545,0,92607.44509322384,82529.38619234157,90321.39254537904,1,Ensemble (RF + HGB),18
2022-05-25,1,13.615155597662111,13.485074043273926,1,92566.75901960414,79710.0541003396,87235.87340672921,1,Ensemble (RF + HGB),18
2022-05-26,1,14.092119029074004,14.005398750305176,1,95219.94528770409,82785.68501004836,90601.88979843094,1,Ensemble (RF + HGB),18
2022-05-27,1,14.482363517573447,14.308920860290527,1,97283.53228166839,84579.7992826095,92565.3952473337,1,Ensemble (RF + HGB),18
2022-05-30,1,15.479650733253097,15.262849807739258,1,103769.10715203371,90218.45782945999,100011.73376430836,1,Ensemble (RF + HGB),18
2022-05-31,0,15.436289375540156,15.306208610534668,0,104816.1195796796,90474.75101001335,100011.73376430836,1,Ensemble (RF + HGB),18
2022-06-01,1,15.219488447467024,15.306208610534668,0,104773.18100561714,90474.75101001335,99969.68159942885,0,Ensemble (RF + HGB),18
2022-06-02,0,15.349571330229733,15.262849807739258,0,105535.77630643561,90218.45782945999,100254.50203837434,1,Ensemble (RF + HGB),18
2022-06-03,0,14.872606482687546,14.87260627746582,0,105535.77630643561,87911.73464717844,97691.17531406741,1,Ensemble (RF + HGB),18
2022-06-06,0,14.655805460058676,14.655804634094238,0,105535.77630643561,86630.22364718428,96267.10699975445,1,Ensemble (RF + HGB),18
2022-06-07,1,14.395641685327757,14.352282524108887,1,105492.70495570707,84836.10937462313,94273.41261256416,1,Ensemble (RF + HGB),18
2022-06-08,1,14.439002990722656,14.482362747192383,0,106128.20558796127,85605.01146489689,95127.8485897605,0,Ensemble (RF + HGB),18
2022-06-09,0,14.352280327362104,14.439002990722656,1,105042.54509469181,85348.71264719011,94843.03868544148,0,Ensemble (RF + HGB),18
2022-06-10,1,14.265562262155893,14.482362747192383,0,104999.56474512184,85605.01146489689,95127.8485897605,0,Ensemble (RF + HGB),18
2022-06-13,0,13.745236613161978,14.048760414123535,1,101041.52448867932,83041.99510206198,90169.0118507838,0,Ensemble (RF + HGB),18
2022-06-14,1,14.005398152463023,14.092119216918945,0,100999.28232741116,83298.28828261534,90128.77566809734,0,Ensemble (RF + HGB),18
2022-06-15,0,14.265562740314635,14.092119216918945,0,102745.42259407646,83298.28828261534,91684.4395975974,1,Ensemble (RF + HGB),18
2022-06-16,1,13.485073324720734,13.658516883850098,0,102702.86606360786,80735.27191978043,91643.92381849165,0,Ensemble (RF + HGB),18
2022-06-17,1,13.75095983568836,13.571793556213379,0,103363.33086832397,80222.65173575317,92233.27043137694,0,Ensemble (RF + HGB),18
2022-06-20,1,13.616586034514592,13.571793556213379,1,103363.33086832397,80222.65173575317,92418.3477784499,1,Ensemble (RF + HGB),18
2022-06-21,1,13.930126193622426,13.930126190185547,1,106092.40676037705,82340.7501272177,92377.69659328477,1,Ensemble (RF + HGB),18
2022-06-22,1,14.512414423620612,14.512414932250977,0,110527.14146642145,85782.6494436849,96115.98430254872,0,Ensemble (RF + HGB),18
2022-06-23,0,14.467622114674834,14.333248138427734,1,110048.41013428195,84723.59742937592,96074.6509034449,0,Ensemble (RF + HGB),18
2022-06-24,1,14.915536578689219,14.78116226196289,0,110004.50620261217,87371.2105536881,98156.76639942263,0,Ensemble (RF + HGB),18
2022-06-27,1,14.60199641917833,14.601996421813965,0,107692.09659201652,86312.16417653253,96843.07347476544,0,Ensemble (RF + HGB),18
2022-06-28,1,13.885334014892578,14.154083251953125,0,104388.66417359537,83664.55668937379,96801.60592770934,0,Ensemble (RF + HGB),18
2022-06-29,1,13.974917763042567,13.885334014892578,1,102406.59487563839,82075.98430506374,97301.7516861,1,Ensemble (RF + HGB),18
2022-06-30,0,13.974918365478516,13.930126190185547,1,102937.07090396484,82340.7501272177,97260.19951291392,0,Ensemble (RF + HGB),18
2022-07-01,1,14.109292277404297,13.974918365478516,1,102894.47901438305,82605.51594937166,98070.20849670937,1,Ensemble (RF + HGB),18
2022-07-04,1,14.378039766497317,14.198875427246094,0,103547.7797859746,83929.32251152775,98070.20849670937,0,Ensemble (RF + HGB),18
2022-07-05,1,14.154083251953125,14.109292030334473,1,102894.47721258318,83399.79650437325,98028.51454324172,1,Ensemble (RF + HGB),18
2022-07-06,1,14.19887367865327,14.154083251953125,1,103221.12502186061,83664.55668937379,98028.51454324172,1,Ensemble (RF + HGB),18
2022-07-07,1,14.333247532539577,14.288455963134766,0,104201.06149485632,84458.83160722196,99143.07843728377,0,Ensemble (RF + HGB),18
2022-07-08,0,14.243664804134852,14.288455963134766,1,103743.35606080684,84458.83160722196,99101.18653931208,0,Ensemble (RF + HGB),18
2022-07-11,1,14.378039856205577,14.467621803283691,1,103700.61541161362,85517.87798437751,100659.38133360342,1,Ensemble (RF + HGB),18
2022-07-12,1,14.646789302701654,14.557206153869629,0,104992.83990915272,86047.40962868543,101282.67004198716,0,Ensemble (RF + HGB),18
2022-07-13,0,14.601995596847681,14.557206153869629,0,105183.33138214554,86047.40962868543,101465.59608735079,1,Ensemble (RF + HGB),18
2022-07-14,1,14.378039108923154,14.243664741516113,1,105140.32505750553,84194.07142222143,101465.59608735079,1,Ensemble (RF + HGB),18
2022-07-15,0,14.691580804499331,14.422831535339355,1,107298.37907836166,85253.12343653041,101465.59608735079,0,Ensemble (RF + HGB),18
2022-07-18,1,14.915536926225357,14.91553783416748,1,107254.9825274217,88165.50238299655,101465.59608735079,1,Ensemble (RF + HGB),18
2022-07-19,1,15.318660034922216,15.139493942260742,1,108865.41773740294,89489.3033079992,101465.59608735079,1,Ensemble (RF + HGB),18
2022-07-20,0,15.318660571005498,15.2738676071167,1,110016.21913227663,90283.58386300081,101465.59608735079,0,Ensemble (RF + HGB),18
2022-07-21,1,15.721781630625843,15.67699146270752,0,109972.32113984672,92666.44243946587,101465.59608735079,0,Ensemble (RF + HGB),18
2022-07-22,1,15.363450651403408,15.408243179321289,0,107779.15041233918,91077.87569230926,101465.59608735079,0,Ensemble (RF + HGB),18
2022-07-25,1,15.04991023991133,14.960329055786133,0,104646.03503179434,88430.26256799708,101465.59608735079,0,Ensemble (RF + HGB),18
2022-07-26,0,14.825953481923976,14.870745658874512,1,103575.20711562604,87900.73656084259,101423.27568487267,0,Ensemble (RF + HGB),18
2022-07-27,1,14.96032955705422,14.960329055786133,1,103532.4974899132,88430.26256799708,102213.05934784492,1,Ensemble (RF + HGB),18
2022-07-28,1,15.049909342886071,15.005120277404785,1,103842.4702832652,88695.02275299761,102170.60103839524,1,Ensemble (RF + HGB),18
2022-07-29,0,15.18428735841337,15.094701766967773,1,104950.0827869258,89224.53748584524,102474.68718178172,0,Ensemble (RF + HGB),18
2022-08-01,1,15.273866594567252,15.363451957702637,1,104907.11949665162,90813.11550730873,104299.17448539086,1,Ensemble (RF + HGB),18
2022-08-02,1,16.035321178359705,15.990530014038086,0,109829.45494588539,94519.7637344696,108724.1342401943,0,Ensemble (RF + HGB),18
2022-08-03,0,15.856154081340733,15.81136417388916,0,108770.24268025198,93460.71735731405,108724.1342401943,1,Ensemble (RF + HGB),18
2022-08-04,0,15.542618053261238,15.542613983154297,0,108770.24268025198,91872.13933585057,108724.1342401943,1,Ensemble (RF + HGB),18
2022-08-05,0,15.497823208660954,15.497825622558594,0,108770.24268025198,91607.39606231032,108724.1342401943,1,Ensemble (RF + HGB),18
2022-08-08,0,15.497823594485089,15.453032493591309,0,108770.24268025198,91342.62460300293,108680.47463742697,1,Ensemble (RF + HGB),18
2022-08-10,1,15.318659021089877,15.184285163879395,0,108726.57457047747,89754.06349299973,107289.32990903927,0,Ensemble (RF + HGB),18
2022-08-11,1,15.229075500930565,15.184285163879395,1,107772.83513504753,89754.06349299973,107289.32990903927,1,Ensemble (RF + HGB),18
2022-08-12,1,15.587404693471186,15.453032493591309,1,109680.31127537486,91342.62460300293,107289.32990903927,1,Ensemble (RF + HGB),18
2022-08-16,0,15.676991301317935,15.542613983154297,1,111131.18518149122,91872.13933585057,107289.32990903927,0,Ensemble (RF + HGB),18
2022-08-17,1,15.945737589201993,16.035322189331055,0,111087.08147782524,94784.52955662356,107289.32990903927,0,Ensemble (RF + HGB),18
2022-08-18,1,16.035319884055106,15.990530014038086,0,111399.1309969849,94519.7637344696,107245.93502767105,0,Ensemble (RF + HGB),18
2022-08-19,0,15.587408988306631,15.632198333740234,0,108454.82340633388,92401.6709801585,104118.81214127061,1,Ensemble (RF + HGB),18
2022-08-22,1,15.273866216000211,15.363451957702637,1,108411.2134914154,90813.11550730873,104076.00222043054,1,Ensemble (RF + HGB),18
2022-08-23,1,15.36344935479576,15.453032493591309,0,109682.90418817189,91342.62460300293,104554.5229090729,0,Ensemble (RF + HGB),18
2022-08-24,1,15.542617186753636,15.453032493591309,1,109682.90418817189,91342.62460300293,104511.63259959617,1,Ensemble (RF + HGB),18
2022-08-25,1,16.214487777813904,16.080114364624023,1,114133.82091323186,95049.29537877752,108893.03242465483,1,Ensemble (RF + HGB),18
2022-08-26,0,15.676991054057126,16.12490463256836,0,111133.8111985975,95314.04992662462,108893.03242465483,1,Ensemble (RF + HGB),18
2022-08-29,0,16.21448732621612,16.080114364624023,1,111133.8111985975,95049.29537877752,108849.34166017247,0,Ensemble (RF + HGB),18
2022-08-30,1,16.035322231913646,16.169694900512695,1,111089.70701043136,95578.80447447173,108548.64599517314,1,Ensemble (RF + HGB),18
2022-09-01,1,16.348862099231003,16.259279251098633,0,112641.23926431239,96108.33611877964,109150.03396311507,0,Ensemble (RF + HGB),18
2022-09-02,0,16.080113914273777,16.080114364624023,1,111261.1720748419,95049.29537877752,107812.009150608,0,Ensemble (RF + HGB),18
2022-09-05,1,16.304070527862486,16.12490463256836,1,111217.04438859409,95314.04992662462,107768.51783491972,1,Ensemble (RF + HGB),18
2022-09-06,1,16.304069835632546,16.393651962280273,1,111828.11770007241,96902.61103662782,107633.42673237198,1,Ensemble (RF + HGB),18
2022-09-07,1,16.662400504274064,16.483234405517578,1,112439.19789314052,97432.13140662888,107633.42673237198,1,Ensemble (RF + HGB),18
2022-09-08,1,16.886357495706093,16.751983642578125,0,114272.4514831863,99020.70379093893,107589.96836513987,0,Ensemble (RF + HGB),18
2022-09-09,1,16.886355668387047,16.751983642578125,1,114272.4514831863,99020.70379093893,106733.81696535953,1,Ensemble (RF + HGB),18
2022-09-12,1,17.110317917821813,16.97593879699707,0,115800.14546043579,100344.49907878817,108880.53485558518,0,Ensemble (RF + HGB),18
2022-09-13,1,16.617608282036745,16.796777725219727,1,114578.01109598261,99285.48088739974,108880.53485558518,1,Ensemble (RF + HGB),18
2022-09-14,1,17.871769593583114,17.42385482788086,1,118855.57244745927,102992.12347740719,108836.84639690432,1,Ensemble (RF + HGB),18
2022-09-15,1,17.46864832828854,17.558229446411133,0,119772.19924248217,103786.40966956221,106927.4260309842,0,Ensemble (RF + HGB),18
2022-09-16,1,16.707194568953902,16.617610931396484,1,113355.83769900491,98226.42887309076,101199.17666537628,1,Ensemble (RF + HGB),18
2022-09-19,0,16.931149733277714,16.796777725219727,1,115351.54089937982,99285.48088739974,102978.32300349003,0,Ensemble (RF + HGB),18
2022-09-20,1,17.379064907741178,17.020732879638672,0,115306.65854008388,100609.27617524898,102978.32300349003,0,Ensemble (RF + HGB),18
2022-09-21,1,16.617610676213403,16.662403106689453,0,110551.7492269951,98491.19469524472,102978.32300349003,0,Ensemble (RF + HGB),18
2022-09-22,1,16.617610140063316,16.662403106689453,0,110551.7492269951,98491.19469524472,102978.32300349003,0,Ensemble (RF + HGB),18
2022-09-23,0,16.124904937526573,16.259279251098633,0,106851.27862079484,96108.33611877964,102978.32300349003,1,Ensemble (RF + HGB),18
2022-09-26,1,15.542617144288847,15.408243179321289,1,106807.9645598893,91077.87569230926,102978.32300349003,1,Ensemble (RF + HGB),18
2022-09-27,1,15.676991928056129,15.721781730651855,0,108039.17321754312,92931.19698731299,102935.7235028959,0,Ensemble (RF + HGB),18
2022-09-28,0,15.632198333740234,15.497825622558594,1,107288.83162977785,91607.39606231032,102511.82432144629,0,Ensemble (RF + HGB),18
2022-09-29,1,15.721781777308733,15.632198333740234,1,107245.43684034215,92401.6709801585,102511.82432144629,1,Ensemble (RF + HGB),18
2022-09-30,1,15.945738745097929,15.945738792419434,0,108773.14968225884,94255.00354946907,102511.82432144629,0,Ensemble (RF + HGB),18
2022-10-03,0,16.12490463256836,15.721781730651855,1,109857.9313513922,92931.19698731299,102469.31088985899,0,Ensemble (RF + HGB),18
2022-10-04,1,16.304069590331576,16.12490463256836,1,109814.06256305786,95314.04992662462,103477.07233708499,1,Ensemble (RF + HGB),18
2022-10-06,1,16.48323555831153,16.528026580810547,0,111322.49742514138,97696.89722878284,103477.07233708499,0,Ensemble (RF + HGB),18
2022-10-07,0,16.124905381318932,16.348861694335938,0,108471.36971424513,96637.85648878072,103434.3808172388,1,Ensemble (RF + HGB),18
2022-10-10,0,16.30407092305945,16.259279251098633,0,108471.36971424513,96108.33611877964,104451.85945583669,1,Ensemble (RF + HGB),18
2022-10-11,0,16.21448732621612,16.12490463256836,1,108471.36971424513,95314.04992662462,104451.85945583669,0,Ensemble (RF + HGB),18
2022-10-12,0,16.124903871233776,16.169694900512695,0,108471.36971424513,95578.80447447173,104451.85945583669,1,Ensemble (RF + HGB),18
2022-10-13,0,16.259278951476535,15.990530014038086,1,108471.36971424513,94519.7637344696,104451.85945583669,0,Ensemble (RF + HGB),18
2022-10-14,1,16.12490411399408,16.080114364624023,1,108427.75674653285,95049.29537877752,104451.85945583669,1,Ensemble (RF + HGB),18
2022-10-17,1,17.110315322875977,16.8863582611084,1,113547.95866855836,99814.98998309395,104408.9880877671,1,Ensemble (RF + HGB),18
2022-10-18,1,17.244690688510595,17.110315322875977,1,115053.90013917642,101138.79654525004,104408.9880877671,1,Ensemble (RF + HGB),18
2022-10-19,1,17.37906530130862,17.379064559936523,1,116861.03503410754,102727.36892956009,106048.92489555555,1,Ensemble (RF + HGB),18
2022-10-20,0,17.60302046994771,17.513439178466797,1,118220.9181308547,103521.65512171511,107280.80663057858,0,Ensemble (RF + HGB),18
2022-10-21,1,18.409263987015475,17.737394332885742,1,118175.50637145956,104845.45040956435,107280.80663057858,1,Ensemble (RF + HGB),18
2022-10-24,1,17.961348809801922,18.14051628112793,1,116450.32082075914,107228.29771172257,107280.80663057858,1,Ensemble (RF + HGB),18
2022-10-25,1,19.03634639013381,18.767595291137695,1,120475.76038179135,110934.95157603687,107237.41332175523,1,Ensemble (RF + HGB),18
2022-10-27,0,18.812389327819087,18.812389373779297,0,120614.7793321786,111199.72867249767,105842.56447412034,1,Ensemble (RF + HGB),18
2022-10-28,0,18.767598047036852,18.58843231201172,0,120614.7793321786,109875.92211034159,105842.56447412034,1,Ensemble (RF + HGB),18
2022-10-31,1,18.364475661382556,18.1853084564209,0,120568.92590539182,107493.06353387651,105799.43652097486,0,Ensemble (RF + HGB),18
2022-11-01,0,18.185309361711358,18.095727920532227,0,119245.5275290091,106963.55443818231,104635.26124604806,1,Ensemble (RF + HGB),18
2022-11-02,0,18.006143785012558,18.095727920532227,1,119245.5275290091,106963.55443818231,104592.35604034817,0,Ensemble (RF + HGB),18
2022-11-03,1,19.081137407572356,18.9019718170166,1,119199.92672917998,111729.24904249875,109795.95574459356,1,Ensemble (RF + HGB),18
2022-11-04,1,20.604043579233966,20.380088806152344,1,127314.48029211666,120466.37460759029,118381.89953371594,1,Ensemble (RF + HGB),18
2022-11-07,1,21.14154184193186,20.872791290283203,1,130392.39429447462,123378.73100544272,122654.31295955557,1,Ensemble (RF + HGB),18
2022-11-09,1,21.723831753062694,21.679039001464844,0,135429.02633823745,128144.44815837286,122654.31295955557,0,Ensemble (RF + HGB),18
2022-11-10,1,21.096749504154534,20.738420486450195,1,129552.97945094023,122584.4673619014,122654.31295955557,1,Ensemble (RF + HGB),18
2022-11-11,1,21.09675185324909,20.96237564086914,0,130952.0280205903,123908.26264975064,122654.31295955557,0,Ensemble (RF + HGB),18
2022-11-14,0,20.78320947152318,20.69363021850586,0,129674.8643775136,122319.7128140543,122654.31295955557,1,Ensemble (RF + HGB),18
2022-11-15,1,20.55925394396681,20.469669342041016,1,129627.33936503595,120995.8837032845,122654.31295955557,1,Ensemble (RF + HGB),18
2022-11-16,1,20.514463908404494,20.514461517333984,1,129344.92040645207,121260.64952543846,122654.31295955557,1,Ensemble (RF + HGB),18
2022-11-17,0,20.82800077418596,20.69363021850586,1,131162.3519744516,122319.7128140543,122608.08323881452,0,Ensemble (RF + HGB),18
2022-11-18,1,22.70924096264215,22.48528289794922,1,131114.5525205123,132910.1427626893,133520.47560660043,1,Ensemble (RF + HGB),18
2022-11-21,1,26.15817874024208,25.799846649169922,0,148958.53868777578,152502.47537287665,133472.24107885102,0,Ensemble (RF + HGB),18
2022-11-22,1,25.262351796323326,24.948810577392578,0,144044.97887688378,147472.01494640627,128744.33113287656,0,Ensemble (RF + HGB),18
2022-11-23,1,24.590479848577594,24.36652374267578,1,140683.075328541,144030.1269042459,128744.33113287656,1,Ensemble (RF + HGB),18
2022-11-24,1,24.59048080444336,24.456104278564453,1,141200.27939964633,144559.63599994013,128744.33113287656,1,Ensemble (RF + HGB),18
2022-11-25,1,24.724853709934383,24.59048080444336,0,141976.11854322924,145353.933466402,128696.97780378255,0,Ensemble (RF + HGB),18
2022-11-28,0,24.63527019315652,24.456104278564453,0,142063.97368924698,144559.63599994013,127298.09229329324,1,Ensemble (RF + HGB),18
2022-11-29,0,24.14256463805016,24.052982330322266,0,142063.97368924698,142176.7886977819,125199.7754727453,1,Ensemble (RF + HGB),18
2022-11-30,0,23.78423296181497,23.694650650024414,1,142063.97368924698,140058.6959434708,123334.5994499988,0,Ensemble (RF + HGB),18
2022-12-01,1,24.590481511052428,24.276939392089844,1,142014.16288610132,143500.595259938,127841.53468535631,1,Ensemble (RF + HGB),18
2022-12-02,1,24.635271822707217,24.500898361206055,1,141496.80514227613,144824.41309640094,127794.34792220686,1,Ensemble (RF + HGB),18
2022-12-05,1,24.769643722888233,24.76964569091797,1,143048.86613139336,146412.97420640412,128334.87167081996,1,Ensemble (RF + HGB),18
2022-12-06,1,25.48630795672821,25.48630714416504,1,147187.7064509648,150649.1484407195,128334.87167081996,1,Ensemble (RF + HGB),18
2022-12-07,1,26.158179489816458,25.84463882446289,1,149257.13211837993,152767.24119503063,128287.59388699669,1,Ensemble (RF + HGB),18
2022-12-08,1,27.3227582445229,26.919631958007812,0,155465.3981053665,159121.5081836571,132021.98622273293,0,Ensemble (RF + HGB),18
2022-12-09,1,25.6206822237261,25.665475845336914,1,148222.43580756066,151708.21172933534,125871.2267589157,1,Ensemble (RF + HGB),18
2022-12-12,1,26.78525635642117,26.471717834472656,1,152878.6187749123,156473.8950593449,129825.28040080454,1,Ensemble (RF + HGB),18
2022-12-13,1,29.607116442850906,29.2487850189209,1,168916.64842067665,172889.09417521904,143444.8546259182,1,Ensemble (RF + HGB),18
2022-12-14,1,30.547733369121215,30.5477352142334,1,176418.30407289034,180567.16772600161,149815.29776782566,1,Ensemble (RF + HGB),18
2022-12-15,0,30.592531004235326,30.771690368652344,0,176470.63492355196,181890.96301385085,150913.64132457745,1,Ensemble (RF + HGB),18
2022-12-16,1,29.383156987027572,28.980037689208984,1,176414.47609140858,171300.53306521586,142126.8367452886,1,Ensemble (RF + HGB),18
2022-12-19,1,30.32377593279816,30.189403533935547,0,181255.12552319266,178449.07497169048,148539.4863027495,0,Ensemble (RF + HGB),18
2022-12-20,1,29.741490539870707,29.472742080688477,0,176952.33890073045,174212.90073737514,148488.48076752663,0,Ensemble (RF + HGB),18
2022-12-21,1,28.128999601345775,26.830049514770508,0,161085.7924743915,158591.98781365604,133952.71114690768,0,Ensemble (RF + HGB),18
2022-12-22,1,25.441514861846777,25.84463882446289,0,155169.45371126127,152767.24119503063,126865.25851838717,0,Ensemble (RF + HGB),18
2022-12-23,1,23.381111459257873,23.38111114501953,1,140378.60107764002,138205.36901131365,126818.25187819052,1,Ensemble (RF + HGB),18
2022-12-26,1,27.27796567212303,26.337343215942383,1,158127.61736703065,155679.6088671899,147777.98060779384,1,Ensemble (RF + HGB),18
2022-12-27,1,27.994626760482788,27.94983673095703,0,167808.91875944717,165211.03189874333,147777.98060779384,0,Ensemble (RF + HGB),18
2022-12-28,1,26.695674896240234,26.874841690063477,0,161354.72164836666,158856.75363581,147727.1155703717,0,Ensemble (RF + HGB),18
2022-12-29,1,27.591502838930374,26.695674896240234,1,160279.0164040575,157797.701621501,152502.84890572834,1,Ensemble (RF + HGB),18
2022-12-30,1,27.636297446219924,27.412338256835938,0,164581.81447811116,162033.88713012324,152502.84890572834,0,Ensemble (RF + HGB),18
2023-01-02,1,27.5915033844569,27.3675479888916,1,164312.89675572747,161769.13258227613,152502.84890572834,1,Ensemble (RF + HGB),18
2023-01-03,1,29.114410622009117,28.711288452148438,0,172380.62310429307,169711.9606809058,152502.84890572834,0,Ensemble (RF + HGB),18
2023-01-04,1,28.442540264527786,28.173791885375977,0,169153.53027454854,166534.82718659256,152451.11213010523,0,Ensemble (RF + HGB),18
2023-01-05,1,28.218582427467013,27.860252380371094,0,167271.06041149684,164681.5002544354,151070.63638456754,0,Ensemble (RF + HGB),18
2023-01-06,1,27.949835779194267,27.501920700073242,1,165119.66137447002,162563.4075001243,151019.1638521546,1,Ensemble (RF + HGB),18
2023-01-09,1,27.681087019072404,27.815460205078125,0,167002.1312375217,164416.73443228146,149388.7275567609,0,Ensemble (RF + HGB),18
2023-01-10,1,26.830049689895457,26.606094360351562,1,159741.18095929013,157268.1925258068,149388.7275567609,1,Ensemble (RF + HGB),18
2023-01-11,1,27.591503242080393,27.501920700073242,1,165119.66137447002,162563.4075001243,149388.7275567609,1,Ensemble (RF + HGB),18
2023-01-12,1,28.039418255125003,28.039417266845703,1,168346.75420421455,165740.54099443753,149388.7275567609,1,Ensemble (RF + HGB),18
2023-01-13,1,28.62170535628788,28.397750854492188,1,170498.16469283286,167858.6450230555,149337.56533652666,1,Ensemble (RF + HGB),18
2023-01-16,1,29.920656855892958,29.607114791870117,0,177759.10351947296,175007.17565522328,154479.0705032397,0,Ensemble (RF + HGB),18
2023-01-17,1,29.06961956421128,28.66649627685547,0,172111.6939303179,169447.19485875184,151494.11006860685,0,Ensemble (RF + HGB),18
2023-01-18,1,28.66649737941769,28.66649627685547,0,172111.6939303179,169447.19485875184,151494.11006860685,0,Ensemble (RF + HGB),18
2023-01-19,1,28.48733129161101,28.30816650390625,0,169960.30634488256,167329.11337874757,151442.5594052992,0,Ensemble (RF + HGB),18
2023-01-20,1,28.173793966002837,28.039417266845703,0,168346.75420421455,165740.54099443753,149597.20897385615,0,Ensemble (RF + HGB),18
2023-01-23,1,27.770668438538888,27.681087493896484,0,166195.36661877917,163622.45951443329,149597.20897385615,0,Ensemble (RF + HGB),18
2023-01-24,1,26.516509250053016,26.56130027770996,0,159472.2403337235,157003.41542934597,149597.20897385615,0,Ensemble (RF + HGB),18
